genre	pl_id	artist_name	track_name	track_pop	track_isrc
big beat	spotify:playlist:370tEYE4lZui1vrufdq7xy	Cut Chemist	The Garden	43	USWB10601143
bitpop	spotify:playlist:5QV9DIzmUFiUiyBGWWAuGc	Kubbi	Formed By Glaciers	43	uscgh1541003
brazilian bass	spotify:playlist:1rhRPl3CJrszlIzllhvW25	Mitch	We Are the People (Remix)	43	TCADB1725324
brazilian bass	spotify:playlist:1rhRPl3CJrszlIzllhvW25	Zuffo,Watzgood,Edie	Kiss Kiss	43	GBSMU8968504
breakbeat	spotify:playlist:1yckyfEZtFkkq7UPXHbLwi	Overseer	Supermoves	43	USSM10306303
breakbeat	spotify:playlist:1yckyfEZtFkkq7UPXHbLwi	Hybrid,Metrik	Sky Full Of Diamonds - Metrik Remix	43	GBHCD2100142
breakbeat	spotify:playlist:1yckyfEZtFkkq7UPXHbLwi	Lo Fidelity Allstars,Pigeonhed	Battleflag (feat. Pigeonhed)	43	GBBMQ9800018
broken beat	spotify:playlist:1rnJHknpDL8e9EjJeI7d1V	STR4TA	We Like It	43	GBMEF2001400
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Dodge & Fuski,Virus Syndicate	Flat Line	43	FR10S1793737
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Ray Volpe	Feeling This Way	43	QZHCR2100093
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Space Laces	Dominate	43	GB7YL2100045
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	LAXX,Belle Humble,Coone,Sephyx	High From It (Coone & Sephyx Remix)	43	GB7YL1812316
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Extra Terra	Cyberpunk	43	QM42K1975909
bubblegum dance	spotify:playlist:2FYJ3kw41qQGBtIDhusO7L	Lolly	Mickey	43	GBAKW9900261
bubblegum dance	spotify:playlist:2FYJ3kw41qQGBtIDhusO7L	Billie Piper	Because We Want To	43	GBAAA9800884
bubblegum dance	spotify:playlist:2FYJ3kw41qQGBtIDhusO7L	Reset	Blue - Radio Edit	43	NORAB9901020
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Nyte	Blossom	43	GBKPL2140104
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Kisnou,Amethyst	Vertigo	43	QZDA51864048
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Trifonic,Comaduster	Nightrun - Comaduster Remix	43	QM5LC1900047
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	Chad Valley	Shell Suite	43	GBQKY1000013
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	Lower Dens	To Die in L.A.	43	GBCEL1400578
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	Star Slinger,Yessica Woahneil,Feat.Gyasi	Hands on the Clock (Feat.Gyasi)	43	QZK6N2010224
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	Austra	Lose It	43	GBCEL1001067
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	Kubbi	Formed By Glaciers	43	uscgh1541003
complextro	spotify:playlist:3N0R1GcrhHAvCmSSMJumJT	Savant	Splinter - Original Mix	43	GBKQU1270196
complextro	spotify:playlist:3N0R1GcrhHAvCmSSMJumJT	Dodge & Fuski,Virus Syndicate	Flat Line	43	FR10S1793737
dark wave	spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX	Fields Of The Nephilim	Moonchild	43	GBAZP8800150
dark wave	spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX	Project Pitchfork	Rain	43	DEZ901300026
dark wave	spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX	Covenant	Bullet	43	DEE860200733
darkstep	spotify:playlist:2oUR5RTzUhtwJypKmhuxdG	Rido,Counterstrike	Let It Roll	43	GB2LD0902184
darksynth	spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9	Volkor X	In the House - In a Heartbeat	43	SE6I31998140
darksynth	spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9	Battlejuice	Low Life on the Highway	43	QZFYZ1925589
darksynth	spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9	MASTER BOOT RECORD	CONFIG.SYS	43	FR-9W1-16-23513
deep house	spotify:playlist:4ZRv1fFjjwpgAcosytT3bd	Black Loops	Sex - Bonus Track	43	DEBY41200273
deep house	spotify:playlist:4ZRv1fFjjwpgAcosytT3bd	Samantha James	Rise	43	USOM80727801
detroit techno	spotify:playlist:6eKMGlc0PX3mNLAJOFUDUB	Jeff Mills	The Bells	43	USAX10000249
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	StoneBridge,Therese,jj	Put 'Em High - StoneBridge & JJ Radio	43	SEXMA1600042
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	Babert	Dance a Little Bit Closer	43	ITM951400106
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	Folamour,SG Lewis	Lost In Space (feat. SG Lewis)	43	FRDKR2000060
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	Mattei & Omich	Drop the Bomb	43	DEAR41333300
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	Junior J	Back In Your Heart	43	NLZ541800920
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	Black Loops	Sex - Bonus Track	43	DEBY41200273
disco house	spotify:playlist:7tW3eTmzzYNNyEmi9qHdQC	Luca Debonaire	Fall In Love With U - Radio Edit	43	GBLV61909825
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Jorrgus	Oddam Ci serce	43	PLH751900008
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Milano	Dla ciebie dziewczyno	43	PLH752000024
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Long & Junior	Tańcz tańcz tańcz - Radio Edit	43	PLI360783970
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Baciary	Wódko ma	43	PLB231500394
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Andre	Ale Ale Aleksandra	43	PLI365571380
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Bayera	Lalę Poznałem	43	PLO532100002
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Czadoman	Ruda tańczy jak szalona	43	PLC691400018
disco polo	spotify:playlist:1HwHGzGFWk5nhDkezPcOAK	Playboys	Lejde - Radio Edit	43	PLI362057500
diva house	spotify:playlist:0kAFZCbHemKb8RxZhDPZbv	Bizarre Inc	I'm Gonna Get You - Original Flavour Mix	43	USSM19200931
downtempo	spotify:playlist:5zxj55xrB53As97uvt5x8x	Samantha James	Rise	43	USOM80727801
dream trance	spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT	Future Breeze	Why Don´t You Dance With Me?	43	DEG849602002
dream trance	spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT	DJ Quicksilver,Base Unique,Amfree,Ampris	Always on My Mind - Amfree & Ampris Remix	43	DEL561900223
drone	spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX	Taylor Deupree	Unearth	43	JPB641800003
drone	spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX	Boris	Farewell	43	JPB620500278
drum and bass	spotify:playlist:18b0DBiqVtRuj34OKPCgj6	Danny Byrd,Liquid	Sweet Harmony	43	GBCJY1015910
drum and bass	spotify:playlist:18b0DBiqVtRuj34OKPCgj6	Goldie	Inner City Life - Radio Edit	43	GBANR9400068
drum and bass	spotify:playlist:18b0DBiqVtRuj34OKPCgj6	Enei	Sinking	43	GBVPL1900086
drumfunk	spotify:playlist:5i3nz8m7XR6D7PUoIchxW8	Goldie	Inner City Life - Radio Edit	43	GBANR9400068
drumfunk	spotify:playlist:5i3nz8m7XR6D7PUoIchxW8	Anile,DRS	Constant Reminder	43	USA2P1942753
dubstep	spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt	Ray Volpe	Feeling This Way	43	QZHCR2100093
dubstep	spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt	Ace Aura,Subtronics	Resist	43	QZMHL2027137
dubstep	spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt	Space Laces	Dominate	43	GB7YL2100045
dubstep	spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt	FuntCase,Dani Poppitt	Without	43	GBUM91900112
dubstep	spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt	Dodge & Fuski,Virus Syndicate	Flat Line	43	FR10S1793737
dubstep	spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt	LAXX,Belle Humble,Coone,Sephyx	High From It (Coone & Sephyx Remix)	43	GB7YL1812316
dutch house	spotify:playlist:2A2qSpDa4K8gD55D7sDJe7	Groovenatics,L4TCH,MOTi	WORK 365	43	NLZ8V1800488
electro house	spotify:playlist:4luNnGhISZdURbFcCl2dB6	Space Laces	Dominate	43	GB7YL2100045
electro house	spotify:playlist:4luNnGhISZdURbFcCl2dB6	Dodge & Fuski,Virus Syndicate	Flat Line	43	FR10S1793737
electro swing	spotify:playlist:5oDNHd53EGh5BoiWGYIqH0	Skeewiff	Man of Constant Sorrow	43	GBFBC0200068
electro swing	spotify:playlist:5oDNHd53EGh5BoiWGYIqH0	Parov Stelar Trio	The Invisible Girl	43	ATE611300001
electro swing	spotify:playlist:5oDNHd53EGh5BoiWGYIqH0	Atom Smith,Miss Emmma,Elliot Deutsch	One for the Road	43	GBJCN2123101
electro swing	spotify:playlist:5oDNHd53EGh5BoiWGYIqH0	Big Bad Voodoo Daddy	Mr. Pinstripe Suit	43	USEM39700073
electro-industrial	spotify:playlist:0ZVLhUadGf0IkCOecGIgtf	Skinny Puppy	Assimilate	43	CAN119900103
electro-industrial	spotify:playlist:0ZVLhUadGf0IkCOecGIgtf	Project Pitchfork	Rain	43	DEZ901300026
electro-industrial	spotify:playlist:0ZVLhUadGf0IkCOecGIgtf	Covenant	Bullet	43	DEE860200733
electro-industrial	spotify:playlist:0ZVLhUadGf0IkCOecGIgtf	Combichrist	Never Surrender	43	DEBZ71000289
electroclash	spotify:playlist:2lvWEEJ981sRN5GQzBvayl	New Young Pony Club	Ice Cream	43	AUUM70700142
electroclash	spotify:playlist:2lvWEEJ981sRN5GQzBvayl	CSS,Dan Carey	Let's Make Love and Listen to Death from Above - Dan Carey Mix	43	USSUB0771720
electronicore	spotify:playlist:3Ma38ruHiz5DzF1Pb4sY1Y	Heartist	Skeletons	43	NLA321400129
ethereal wave	spotify:playlist:54eDlcyhSBrHMt6dbHyFWp	Fields Of The Nephilim	Moonchild	43	GBAZP8800150
euphoric hardstyle	spotify:playlist:7kUeKVMrA3eMZNP4p8HKVi	Sephyx	Devil In The Eyes - (Diabolus)	43	NLE802100181
euphoric hardstyle	spotify:playlist:7kUeKVMrA3eMZNP4p8HKVi	Firelite	Raver's Fantasy	43	QZK6M1919551
euphoric hardstyle	spotify:playlist:7kUeKVMrA3eMZNP4p8HKVi	B2A,Anklebreaker,Dypression,Julia Westlin	May it be	43	NLPM11826747
eurobeat	spotify:playlist:2FxGFGXJi4yawmWPH5ZYJP	KING & QUEEN	DANCING QUEEN	43	ITA879600265
eurobeat	spotify:playlist:2FxGFGXJi4yawmWPH5ZYJP	Max Coveri	Running in the 90's	43	ITB119700121
folktronica	spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW	CocoRosie	Beautiful Boyz	43	USTG30528102
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Remzcore	DabeDIE	43	QZES81810547
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Remzcore	Dynamite	43	FR9W12110976
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Tainá Costa,Dadá Boladão	Sentadinha	43	BXKZM2100010
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Hollywood,MC Kevinho	É rave que fala né	43	BXKZM1900028
funky house	spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs	Mattei & Omich	Drop the Bomb	43	DEAR41333300
funky house	spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs	Sugar Hill	Feeling For You	43	GRER11300225
funky house	spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs	Luca Debonaire	Fall In Love With U - Radio Edit	43	GBLV61909825
future bass	spotify:playlist:0HL0ITC4buCPYJaJHqwbMm	Robotaki,Maiah Manser	Los Angeles	43	USA2P1822457
future bass	spotify:playlist:0HL0ITC4buCPYJaJHqwbMm	Tennyson,Mr. Carmack	Tuesday	43	CAL451785601
future bass	spotify:playlist:0HL0ITC4buCPYJaJHqwbMm	Chuck Sutton	Rosetta	43	QZHN51957200
future funk	spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC	Proux	Just For Me	43	QZS1Z1614857
future funk	spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC	Maitro	Kid Goku	43	CA4H11113071
future funk	spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC	AcesToAces	Coffee	43	QZAPG1867698
future garage	spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ	Submerse,Devin Morrison,Pink Siifu	Flashback	43	DEQ021904146
future house	spotify:playlist:2u6y2dDw8lKwW389jYEMoN	Blaze U,LANNÉ,Kilian K	Faded	43	QZKDK2007119
futurepop	spotify:playlist:5kLBrUOkzY9M7hbXfNE98t	Covenant	Bullet	43	DEE860200733
futurepop	spotify:playlist:5kLBrUOkzY9M7hbXfNE98t	Project Pitchfork	Rain	43	DEZ901300026
garage house	spotify:playlist:1QOMMQeQ9X79U3JtRZXy57	Byron Stingily	Get Up (Everybody) - Mousse T. Remix	43	USNRS0420372
glitch	spotify:playlist:27smuYGRZZl9q0BCwda8en	Taylor Deupree	Unearth	43	JPB641800003
glitch	spotify:playlist:27smuYGRZZl9q0BCwda8en	Dabrye,Denmark Vessey	First Law of Nature Rock Day (feat. Denmark Vessey)	43	US2J71700318
gqom	spotify:playlist:0V6rAUFWyVrTdxt701eZDh	Moonchild Sanelly	Yebo Teacher	43	GBKZV2000167
hands up	spotify:playlist:29l2v5sGaKTBwZd9I74CfA	Discotronic	Tricky Disco - Single Edit	43	DET190600669
hands up	spotify:playlist:29l2v5sGaKTBwZd9I74CfA	Ray Knox,Ti-mo	All Night Long - Ti-Mo Remix Edit	43	DEGP21200525
hands up	spotify:playlist:29l2v5sGaKTBwZd9I74CfA	DJ Dean,DJ Analyzer	It's a Dream - DJ Analyzer Mix	43	DEAF61200926
hands up	spotify:playlist:29l2v5sGaKTBwZd9I74CfA	Aquagen	Ihr Seid So Leise! 2011 (scheisse, scheisse leise) - Ti-Mo Remix Edit	43	DEKX40800103
hands up	spotify:playlist:29l2v5sGaKTBwZd9I74CfA	Megara vs DJ Lee	Triple X	43	DEMA61903150
hands up	spotify:playlist:29l2v5sGaKTBwZd9I74CfA	Akustikrausch,Dj Cap,DJ Gollum	This Ocean Can't Be Tamed - House Mix	43	DEHK92101841
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	Flamman & Abraxas	Good to Go	43	NLC349702001
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	DJ Dean,DJ Analyzer	It's a Dream - DJ Analyzer Mix	43	DEAF61200926
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	Cherrymoon Trax	The House Of House - Original Remastered Mix	43	BEZ451200641
hardstyle	spotify:playlist:49gROGYXXsoGl3DQxGcmdb	Firelite	Raver's Fantasy	43	QZK6M1919551
hardstyle	spotify:playlist:49gROGYXXsoGl3DQxGcmdb	Imperatorz,Aversion	Valhalla	43	NLS762000028
hardstyle	spotify:playlist:49gROGYXXsoGl3DQxGcmdb	Betavoice,Russian Village Boys	Gabber	43	QZFZ61957977
hardstyle	spotify:playlist:49gROGYXXsoGl3DQxGcmdb	Dj Thera	Till The Dawn	43	NLG3W2100141
hardvapour	spotify:playlist:3uxKTCL9tzfBk4waAP3u9F	Maitro	Kid Goku	43	CA4H11113071
hi-nrg	spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK	Freeez	"I.O.U. - 12"" Version"	43	GBAZP8300065
hip house	spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf	Bizarre Inc	I'm Gonna Get You - Original Flavour Mix	43	USSM19200931
intelligent dance music	spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5	Squarepusher	Beep Street	43	GBBPW9700034
intelligent dance music	spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5	Skee Mask	Rev8617	43	DEOB61800331
intelligent dance music	spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5	The Sabres Of Paradise	Smokebelch II (Beatless Mix)	43	GBBPW9300116
italo dance	spotify:playlist:3IExr8qtJzsRF1vICyPux3	Brothers,Ranieri	Dieci cento mille - Remastered 2015 Radio	43	FR26V1516651
italo dance	spotify:playlist:3IExr8qtJzsRF1vICyPux3	Kim Lukas	All I Really Want	43	ITA560000034
jazz house	spotify:playlist:4L9GKyeqZOi5rHUoqDZd6z	Hugo Mari	Swim	43	GBBSP2050006
jazz house	spotify:playlist:4L9GKyeqZOi5rHUoqDZd6z	Folamour,SG Lewis	Lost In Space (feat. SG Lewis)	43	FRDKR2000060
jazztronica	spotify:playlist:69OpOkQ8dkxZGn4If6ry6G	Micatone	Handbrake	43	DEP961100020
jazztronica	spotify:playlist:69OpOkQ8dkxZGn4If6ry6G	Fingathing	You fly me	43	FRR640790082
jazztronica	spotify:playlist:69OpOkQ8dkxZGn4If6ry6G	Uyama Hiroto	Yin And Yang	43	JPZ921615524
jazztronica	spotify:playlist:69OpOkQ8dkxZGn4If6ry6G	Mop Mop,Anthony Joseph	Spaceship: Earth	43	DEEQ71607904
jersey club	spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J	DJ Sliink,Skrillex,Wale,Austin Millz	Saint Laurent	43	USAT21702929
jersey club	spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J	Cakes da Killa,Proper Villains	Don Dada	43	GBCPZ2018554
jumpstyle	spotify:playlist:0YLPrzWklBgy152fwVL0iT	DJ Furax	Big Orgus - Original 2003	43	FR6V81739539
jungle	spotify:playlist:35Ezi6bCni1zwVOW2rOWDj	Goldie	Inner City Life - Radio Edit	43	GBANR9400068
jungle	spotify:playlist:35Ezi6bCni1zwVOW2rOWDj	The Ganja Kru	Super Sharp Shooter	43	TCAAT1060417
jungle	spotify:playlist:35Ezi6bCni1zwVOW2rOWDj	DJ Red,Lester Roy,Highway Yella	Looking Real Clean (Slaughtered & Sliced Remix)	43	ushm22082343
kawaii future bass	spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA	Tomggg,raychel jay	Away With Me	43	JPB602003137
kawaii future bass	spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA	HoneyComeBear	Mirror	43	QM42K1801229
kawaii future bass	spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA	Nom Tunes	A Moment to Remember	43	QM24S1927103
kawaii future bass	spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA	cute girls doing cute things	Surprise	43	QZ9JZ1784276
kawaii future bass	spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA	AIKA	Cosmic	43	QZHN72148624
kawaii future bass	spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA	Nanahira	Bassdrop Freaks - Long Ver.	43	JPC231501216
kwaito	spotify:playlist:20RJLH7bkXLWkHdvrdcszw	Brenda Fassie	Vuli Ndlela	43	ZAA029800534
latin house	spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS	"Kiko Navarro,Isis ""Apache"" Montero,Roque Martinez"	Karabali	43	USCCW1610998
latin house	spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS	Gianni Romano,Emanuele Esposito,Helen Tesfazghi	It's Not Right - Original Mix	43	ITYEB2000117
latin house	spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS	Proyecto Uno	Esta Pega'o	43	MXUM70700110
liquid funk	spotify:playlist:5mu96o6F1pWzA5C9R8LAOm	Anile,DRS	Constant Reminder	43	USA2P1942753
liquid funk	spotify:playlist:5mu96o6F1pWzA5C9R8LAOm	Enei	Sinking	43	GBVPL1900086
liquid funk	spotify:playlist:5mu96o6F1pWzA5C9R8LAOm	Danny Byrd,Liquid	Sweet Harmony	43	GBCJY1015910
livetronica	spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1	Exmag	Going Down Slow	43	DEVF11700234
livetronica	spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1	GRiZMATiK,GRiZ,Gramatik	As We Proceed	43	USQY51700153
livetronica	spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1	SunSquabi	Just a Little	43	TCADI1774365
livetronica	spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1	Vibe Street	Something from Outer Space	43	TCACE1579200
lowercase	spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb	Taylor Deupree	Unearth	43	JPB641800003
mahraganat	spotify:playlist:0giKVmGYwAYFSADewdBLzJ	Hamo Bika,Omar Kamal,Ali Adora,Nour El Tot	قمر التيكتوكايه	43	FRX202173202
melbourne bounce	spotify:playlist:5juwTItf3H3eQuzrGiKwf9	Orkestrated,Fries & Shine,Big Nab,Deorro	Melbourne Bounce - Deorro Remix	43	AUON21340005
microhouse	spotify:playlist:6FbDQuTcGT0IoZCtsbCISv	Âme	Rej	43	DEEC31000004
microhouse	spotify:playlist:6FbDQuTcGT0IoZCtsbCISv	Skee Mask	Rev8617	43	DEOB61800331
minimal techno	spotify:playlist:68uxlFAvnITCyQs0U8qr6n	Gui Boratto	Azzurra	43	DEU670800170
minimal techno	spotify:playlist:68uxlFAvnITCyQs0U8qr6n	Âme	Rej	43	DEEC31000004
minimal techno	spotify:playlist:68uxlFAvnITCyQs0U8qr6n	Gabriel Ananda	Participants	43	NLHR22001043
minimal techno	spotify:playlist:68uxlFAvnITCyQs0U8qr6n	Butch,Kölsch	Countach - Kölsch Remix	43	DEQ201801712
minimal wave	spotify:playlist:61AMB6Oddyl1hEUBd9A9sc	Linea Aspera	Synapse	43	USQY51728442
moombahton	spotify:playlist:7iszolrnuUqc01LQaBqqII	Major Lazer,DJ Snake,MØ	Lean On	43	QMUY41500008
neurofunk	spotify:playlist:4Pbi9IXKK2lD9VnHO2wGxO	Rido,Counterstrike	Let It Roll	43	GB2LD0902184
neurofunk	spotify:playlist:4Pbi9IXKK2lD9VnHO2wGxO	Enei	Sinking	43	GBVPL1900086
new rave	spotify:playlist:3ZlEqn2WSADG2wVMPhKHsd	New Young Pony Club	Ice Cream	43	AUUM70700142
new rave	spotify:playlist:3ZlEqn2WSADG2wVMPhKHsd	CSS,Dan Carey	Let's Make Love and Listen to Death from Above - Dan Carey Mix	43	USSUB0771720
new romantic	spotify:playlist:4c8FDUUCm33WYC9xztAGYT	Scritti Politti	Perfect Way	43	GBAAA8500175
new romantic	spotify:playlist:4c8FDUUCm33WYC9xztAGYT	Belouis Some	Imagination	43	GBAYE8500080
new wave	spotify:playlist:1ydxatu4wrujF0H2hGU8IR	Scritti Politti	Perfect Way	43	GBAAA8500175
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	A Guy Called Gerald	Voodoo Ray	42	GBGWW0400001
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Cybotron	Clear	42	USFI88300051
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	999999999	300000003	42	NLCK41045690
afroswing	spotify:playlist:5cxxxlEnpCUjwB3YdHMYEd	Eric IV,Darkoo	Palm Angel (feat. Darkoo)	42	GBARL2001649
alternative dance	spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj	Holy Ghost!	Anxious	42	QMRSZ1801610
alternative dance	spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj	MSTRKRFT	Heartbreaker	42	USDM30800064
alternative hip hop	spotify:playlist:2kHQTJJWXc54i8mX8ndYdf	Blu & Exile,Blu,Exile	O Heaven	42	US6881100903
alternative hip hop	spotify:playlist:2kHQTJJWXc54i8mX8ndYdf	Little Brother	The Way You Do It	42	US4PG0210132
alternative hip hop	spotify:playlist:2kHQTJJWXc54i8mX8ndYdf	Apollo Brown,Ras Kass,Pharoahe Monch,Rakaa Iriscience	H20 (feat. Pharoahe Monch, Rakaa Iriscience, & Indjnous)	42	US6R21496285
amapiano	spotify:playlist:7xgfzFRkpWzI55LljwwuhO	The Lowkeys,Shizo,Swartspeare	Gugu (Radio Edit) (feat. Swartspeare)	42	ZAA012000277
ambient	spotify:playlist:6CIyPj34GTpAkNwoWToLNT	A Winged Victory for the Sullen	Steep Hills of Vicodin Tears	42	USNCB1115705
ambient	spotify:playlist:6CIyPj34GTpAkNwoWToLNT	Huerco S.	A Sea Of Love	42	USYBL1600454
ambient house	spotify:playlist:6nwKOBp5s1ESz8zie6WBUf	Fejká,Rökkurró	Svanur (feat. Rökkurró)	42	QM6P41904469
ambient techno	spotify:playlist:4K8cqoXccxo7fPmBEqVKQm	Donato Dozzy,Anna Caragnano	Parola - Rework	42	NLM791910001
bass house	spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG	MPH	Nova	42	USYBL2002201
bass house	spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG	Riddim Commission,Mr Hudson,Newham Generals,Cause & Affect	Battle - Cause & Affect Remix	42	GBZJC1700318
bass house	spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG	Shapes,Virus Syndicate	No Manners	42	GBUM92000071
bass music	spotify:playlist:0I8grtFFc4NxQ28GwWDCsW	Randomer	Bring	42	GBYYA1300082
big beat	spotify:playlist:370tEYE4lZui1vrufdq7xy	Evil Nine	Restless	42	GBCTW0400072
big beat	spotify:playlist:370tEYE4lZui1vrufdq7xy	Red Snapper	Crusoe Takes a Trip	42	GBBPW9600147
bitpop	spotify:playlist:5QV9DIzmUFiUiyBGWWAuGc	Bondage Fairies	Gay Wedding	42	DEBT91300219
bitpop	spotify:playlist:5QV9DIzmUFiUiyBGWWAuGc	You Love Her Coz She's Dead	Boys X Girls	42	TCACF1533855
breakbeat	spotify:playlist:1yckyfEZtFkkq7UPXHbLwi	Evil Nine	Restless	42	GBCTW0400072
broken beat	spotify:playlist:1rnJHknpDL8e9EjJeI7d1V	[re:jazz],Lisa Bassenge	All I Need	42	DEQ920400027
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Barely Alive	Wompum VIP	42	CA5KR2070851
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Dubloadz,Sullivan King	Break the Rail (feat. Sullivan King)	42	FR59R1764051
brostep	spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0	Ray Volpe	Programmed to Love VIP	42	QM24S1927910
bubblegum dance	spotify:playlist:2FYJ3kw41qQGBtIDhusO7L	Imperio	Amor Infinitus	42	FRX991508263
bubblegum dance	spotify:playlist:2FYJ3kw41qQGBtIDhusO7L	Pharao	There Is a Star	42	DEM931200075
chicago house	spotify:playlist:6Wel9lJLvOpiZHBJNF19jn	Mr. Fingers	Mystery of Love - Mixed	42	US4G90400335
chicago house	spotify:playlist:6Wel9lJLvOpiZHBJNF19jn	Ten City	Judgement	42	USUS12100120
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Draper,Laura Brehm	Pressure	42	CA6D21400102
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Diamans	Egypt	42	UKACT1844537
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Koda	I Don't	42	TCACK1574283
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	Andy Leech	The Journey	42	QZDA81863044
