genre	pl_id	artist_name	track_name	track_pop	track_isrc
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Baby Ford	Westway	9	GBPT50905002
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ralphie Dee	Mad As Hell	9	USZUT9500001
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Air Liquide	This Is Not a Mind Trip - Live at Love Parade 1994	8	DEKB71671278
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Laurent X	Machines (Apocalypse Mix)	7	USV291496951
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	M500,3MB	Cosmic Courier	7	USGUM0910109
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Rob Acid	Acidwave	7	DEBL60501439
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mike Ink	Paroles (Original)	7	GBBPW9600049
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Marshall Jefferson,Solardo	Move Your Body	61	USUS11900546
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Nighttripper	Tone Explotation	6	NLCK41011669
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Shamen	Ebeneezer Goode - Beat Edit	54	GBBTF9200004
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The KLF	Justified & Ancient	54	GBCEL2000619
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Adamski,Seal	Killer	54	USMC10200633
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Frankie Knuckles,Jamie Principle	Your Love (feat. Jamie Principle)	53	GBBLG0100312
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mr. Fingers	Mystery Of Love	50	US4G90400213
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Laurent Garnier	The Man With the Red Face - Video Edit	49	FRV229900078
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Derrick May	Strings Of Life	46	BEZ350800105
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Felix Da Housecat,Chris Trucher	All I Do	46	GBJX34618064
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Lil' Louis,The World	French Kiss - The Original Underground Mix	44	USSM18900036
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Joey Beltram	Energy Flash	43	BEZ350800044
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Psychic TV	Godstar	43	US5NR1702001
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	A Guy Called Gerald	Voodoo Ray	42	GBGWW0400001
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Cybotron	Clear	42	USFI88300051
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	LFO	LFO	41	GBBPW9000017
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Maurice Joshua,Hot Hands Hula	This Is Acid	41	GBBLG0100360
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Larry Heard	Missing You	41	US4G90400144
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Robert Armani	Hit Hard	40	ITWYN1700140
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	"Steve ""Silk"" Hurley"	Jack Your Body - 1986 Club Mix	40	USHWH1600403
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ali Berger	Car Park!!	4	QZHNC2117323
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Reese,Tony Benino	The End - Original Mix	4	GBKQU1456430
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Robert Hood	Nothing Stops Detroit	39	GBLTF2000095
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Plastikman,Richie Hawtin	Spastik	39	CAM261800030
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Guru Josh Project,Klaas	Infinity 2008 - Klaas Vocal Edit	38	DEHD60712073
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ralphi Rosario	You Used to Hold Me	37	GBBLG0100308
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Galaxy 2 Galaxy	Jupiter Jazz	37	USGUM0710511
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Luke Vibert	I Love Acid	36	GBBPW0300175
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Emmanuel Top	Acid Phase	36	FR4LO9400004
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Hardfloor	Acperience 1	35	DEP999300001
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Dave Clarke,Chicks On Speed	What Was Her Name (feat. Chicks on Speed)	35	GBBMQ0300136
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Timelords	Doctorin’ The Tardis	35	GBCEL2000613
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Todd Terry Project	Weekend (Extended Club Version)	34	USWR39800049
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Royal House	Can You Party (Club Mix)	33	USWR31622211
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Robert Owens	I'll Be Your Friend - Original Mix (2011 Remastered Version)	33	GBENT0110211
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Luke Slater,Burial	Love - Burial Remix	33	BEN581900064
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	DJ Pierre,Chic Loren	I Feel Love - 1979 Disco Club Mix	32	DEBE71700243
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Humanoid	"Stakker Humanoid - 12"" Original"	32	GBA8Y1310024
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Fast Eddie	Acid Thunder	31	QM8RJ1400046
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	T Coy	Carino	31	GBARL9100012
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Kenny Larkin	Tedra	30	GBBPW9400027
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Planetary Assault Systems	Desert Races	30	BEN581700348
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Bobby Konders,The House Rhythms	Nervous Acid	30	DEN400209302
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Frankie Bones,Raito	Call It Techno - Raito Remix	30	QM7281763313
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Equitek	Stylus Flight	3	BEZ350900155
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mr. Lee	Come to House	29	USV351400824
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Golden Girls	Kinetic - Frank De Wulf Remix	29	BEU921100030
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Kevin Saunderson,e-Dancer	One Nation	28	NLF711703286
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Richie Hawtin	Minus/Orange 1	28	CAM269950001
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	CLS	Can You Feel It - In House Dub	28	USSR39106904
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Model 500	No Ufo's - Vocal	28	NOAPI1794091
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Adonis	Zostań	27	PLO382103452
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Screamin Rachael,Joe Smooth	So Sexy - Smooth Mix	27	USA560987102
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Nightwriters	Let the Music Use You	27	QM6MZ1508301
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Meat Beat Manifesto	Prime Audio Soup	27	BEPO19834502
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Armando	151 - Original Mix	26	NL-P43-09-10359
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	DJ Sneak,Demuir	Untouchable Funk	26	GBQ5W1700033
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Ecstasy Club	Jesus Loves the Acid	26	GB9TP1800429
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	"Farley ""Jackmaster"" Funk,Darryl Pandy"	Love Can't Turn Around	25	GBBLG0100304
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Pierre's Pfantasy Club	Dream Girl - Wet Dream Mix	25	GBBLG0100349
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	S'Express	Theme from S-Express	25	GBARL0700780
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ceephax Acid Crew	Emotinium II	25	UKQJ71800042
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	D.J. Pierre	ACiD - Pierre's ACiD FACE Mix	25	DEDU21200022
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Vainqueur,Maurizio	Lyot - Maurizio Mix	25	DEW259200214
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Furious Frank,Ludwig A.F.	Trip 2 Fantasy - Ludwig A.F. Floor Destruction Mix	25	NL1MT2000094
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Hula	Freeze Out - Radio Version	23	GBBLY0801293
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Phuture	Your Only Friend	22	QMFMF1498223
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Sleezy D	I've Lost Control	22	GBBLG0100543
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Virgo	Apple Pie	21	USSM19700778
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Liddell Townsell	As Acid Turns - Remastered	20	GBBLG1300225
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mickey Oliver	I Need a Beat (To Turn Me On)	2	USBDP1900968
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	808 State	Pacific State	19	GBAHW1100023
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Phortune	Jigger Watts	19	GBBLG0100396
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Garden Of Eden	The Garden of Eden (A Himalayan Song)	19	GBKPL1259180
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mr. Matey	Acid Party - Aciied Groove Mix	18	DEE988900034
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Curry Gang	Get up, Get Down (Rough Version)	17	US4R31111475
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Jungle Wonz	Human Condition	15	UKACT2031629
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mark Imperial	The Love I Lost - Radio Mix	15	QMFMG1443288
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	States Of Mind,Richie Hawtin	Elements of Tone - Richie's Dream Mix	15	CAM269080003
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Avus	Real - Mix Cut	14	AUXN21809074
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Maurice	Someone To Love	13	USVPR1100037
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Konzept	Hypnautic Beats	12	USA370634401
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Aphrohead	In the Dark We Live (Thee Lite) [Dave Clarke Remix]	11	AUXN20903126
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Cool McCool	World Turns Around	11	GBBLG8800140
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Union Jack	Outta My Head	10	USA2P0613560
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Miracles Club	Church Song	1	USMEX1000160
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Der Wasaw	That Shit's Wild	0	USA371096321
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Charles B.	Boss Shit	0	QZ9Y21727965
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Lindell Townshell	Get the Hole	0	USA371098960
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	"James ""Jack Rabbit"""	Another Vicious Lie (Club Mix)	0	USA370988742
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Raze	Hating	0	QZAMM1762532
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Dr. Derelict	That Shit's Wild	0	USA371406113
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Acid Invaders,Jordan,Santero	Roboparty - Acid Invaders Remix	0	FI3EF1000266
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Whole Thing	Peer Pressure	9	GBBTV0901181
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The K-Creative	K Spells Knowledge - Out & About EP Version	9	GBF080300692
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Grand Union	Morning Brings the Light	9	GBBTV0500352
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mac Pac	Just Dream	8	GBBTV1502155
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Pure Wildness	Ain't No Use	8	GBBTV0901015
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Hip Joints	Lickout	8	GBBTV1502310
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Emperors New Clothes	Leaders and Believers	7	GBBTV0700772
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Vibraphonic	Trust Me	7	GBBTV1101467
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Jessica Lauren	Couldn't Take the Missing You	7	GBBTV0901013
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mister Exe,Mica Paris	One Million Smiles	6	GBBTV0901016
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Night Train	The Night Train	6	NLD919600377
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Janette Sewell	Peace and Love	6	GBBTV0901009
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Dodge City Productions	People (Come On)	6	GBUM70603838
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Bukky Leo Quintet	Rejoice in Righteousness	6	GBBTV0700753
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Freak Power	Turn On, Tune In, Cop Out - Radio Edit	54	GBANY9300027
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	K Collective	Keep It Coming	5	SEWDL6010567
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Ulf Sandberg Quartet	Bolivia	5	GBBTV0800941
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Ed Jones Quartet	Homegrown	5	GBBTV1502238
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Max Beesley's High Vibes	Mr. Jeckle	5	GBBTV0901171
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Bukky Leo,Black Egypt	The Vision	5	GBCLQ0501006
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Brand New Heavies	You Are The Universe	45	GBAMY9700045
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Galliano	Prince Of Peace	41	GBF080080374
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Young Disciples	Apparently Nothin' - Soul River	41	GBF089190026
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mother Earth	Apple Green	40	GBBTV9300137
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Jestofunk,CeCe Rogers,Fred Wesley	The Ghetto (featuring CeCe Rogers and Fred Wesley)	40	ITI029400013
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Jhelisa	Friendly Pressure	40	GBBCM9400110
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Sunship,Anita Kelsey	Try Me Out - Let Me Lick It	40	USQY51700044
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	What's what	The Odd One (Part .1)	4	GBBTV1502233
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Sandals	Lifted	4	GBSMU6418900
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	A Man Called Adam	Barefoot in the Head	38	GBYBE0800049
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Marc Moulin	Into the Dark	38	BEI010111301
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Snowboy,Anna Ross	Girl Overboard	37	GBBTV9300082
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	James Taylor Quartet	Theme From Starsky & Hutch - Funky People Mix	37	GBAKW0300459
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Groove Collective	Everything Is Changing	37	USA560558106
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Martine Girault	Revival - Japanese LP Mix	37	FR6V80093594
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Carleen Anderson	Mama Said	37	GBAAA9300186
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	United Future Organization	Good Luck Shore	36	JPPH09900730
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Corduroy	Chowdown	34	GBBLY1300977
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Down To The Bone	The Zodiac	33	USME31900170
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Count Basic	M.L. In The Sunshine	31	ATS269423005
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Solsonics	Montuno Funk	30	USCA20701937
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	D-Influence	Good Lover	30	USAT21104073
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Time and Space	Zhonghu	3	GBLFP2145609
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	High Steppers	Got To Be	3	GBBCM9300060
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Dread Flimstone	Render Your Heart	3	GBBTV1301925
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Serene	Take It All feat. Beleaf & S.O.	3	GBLFP1520195
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Too Darn Hot	Retro-Active	3	GBBTV1802575
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Exodus Quartet	Summer Soulstice	28	USIR40633707
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Working Week	Venceremos - 7'' Edit	28	GBAAA8500347
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Night Trains	Lovesick	27	GBBTV0901007
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	New Jersey Kings	Green Screen	25	GBBTV0800953
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	This I Dig	Turn It All Around	24	GBBCM9300061
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Apostles	Super Strut	24	GBBTV0800897
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	One Creed	The Ladder	22	GBBTV0901238
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Black & Brown	Tribal Boogaloo	21	ITI029800342
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Greg Franks	Understanding	2	SEWDL6010574
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Outside	The Plan	2	GBBCM9500214
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Robbie Gordon	Dat's Slammin'	2	GBBTV1101461
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Anna Ross,John Taylor,Charles Scott IV	First Day - John Taylor / Charles Scott IV Remix	2	UK7861700001
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Grass Snakes	That's It	2	GBBTV1802579
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Swinging Foot	The Swinging Foot	2	GBBTV1802584
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Basic Hip	Believe in Yourself	2	GBBTV0700770
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Ulf Sandberg Trio	So Easy	2	GBBTV1802600
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Beaujolais Band	Water Falls	18	GBBTV1301732
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Cloud Nine	Gonna Be Alright (Nookie Remix) [2011 Remastered Mix]	18	GBKPL1139899
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Raw Stylus	Use Me - Main Mix	16	GBBTV1101468
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Sound Assembly	Electric Kinda Love	16	GBFUR1200381
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Newtone	Run!!!!	16	USA560901117
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Matt Deighton	Each Time You Find Out	15	UKG6P1800002
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Snowboy & The Latin Section,James Hunter	I've Got to Learn to Mambo - Radio Version	14	GBEEK0400029
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Quiet Boys	Take Four	12	GBBTV0901057
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	CFM Band	Jazz It Up	12	USIR49325412
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Humble Souls	Watch My Garden Grow	12	GBBTV0901011
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Rose Windross	Living Life Your Own Way	10	GBBTV0901041
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Leena Conquest	The Breeze	10	USA370325229
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Jazz Renegades,Sarah Jane Morris	Do It The Hard Way	10	GBAKW8901077
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	E.K.Collective	Class War	1	US25T9919830
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Subterraneans	Dream Fades Into Dark	1	GBHHY9300004
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Square Window,Stickman	Art Is The Message	1	GBBTV1802586
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Duboniks	Return Of Mark Skids	1	USIR40640402
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Planet,King Syze	Haters Beware	1	USA560813606
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Bangs A Bongo	Batu-CASU	1	GBBTV1502236
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Ipcress	Show Me	1	GBBTV1802599
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Nu Krew,The Secretary of Entertainment	Break For What	1	GBBTV1802570
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Grand Oral Discmintor	That's How It Is	1	GBBTV1802576
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Hithead	Uh! Uh!	1	GBBTV1802587
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Break 4 Jazz	Break 4 Jazz	1	GBBTV1802602
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Bukky Leo Quintett	Olumo Rock	1	GBBTV1502234
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Spuare Window	Theme From Millenium Falcon	1	GBBTV1802582
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Blaq 'n Wyte	Let's Slow Down	0	USA2B1302423
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Goldbug	The Departure	0	USG6A1011602
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Stone Cold Boners	Lesson One	0	USA2B1302413
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Soul Station,Annette Taylor,NerdStar	Fool For Love (feat. Annette Taylor) - NerdStar Extended Mix	0	CAN111900400
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	NW1	Everything I Do I Do It for You	0	AUXN22033834
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Hang Ten	Track X	0	GBBTV1802592
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Sons of Mithras	Zion 2 Step	0	GBBTV1802591
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Shining Path	Illusions	0	GBBTV1802593
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mike Bandoni	Much More Than A Dream	0	GBBTV1101475
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	O.O.K.Y.	Summertime Prep	0	GBBTV1802585
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	LA Rhodes	Missing	0	GBBTV1802590
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Kektex	Lock	7	USWR30910555
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Acid Scout	4 Degrees	7	DEK599422710
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Ascorbin Acid	Sweet Liberty	7	DERU11400037
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Random XS	Give Your Body	7	NLAR20912392
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Desroi	Stripped From Light	7	NLCK41089078
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	ArchivOne	Dames Sur L'Acide - Original mix	7	ITH641824498
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Progression (UK),Hans Bouffmyhre	Refraction - Hans Bouffmyhre Remix	7	GBLV61929661
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	ARKVS	Venom	7	MTA0V1800057
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Norberto Lusso,Earthscape (DE)	Purification II - Earthscape's Pure Energy Remix	7	NLCK41061636
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Quentin Ravn	Strippin Down	7	DEY472080634
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Chevron	Skip Breakfast Acid	6	UK6EY1400148
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Sorgenkint,Dj Man at Arms,Chris Liberator,Sterling Moss	Louder - Chris Liberator & Sterling Moss Remix	5	DEBL60674743
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Irshad Hussein	Scorpion	5	NLCK41069786
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	Ruhig,Edit Select	Lost In The Instability - Edit Select Remix	5	NLCK41072414
acid techno	spotify:playlist:1f0ODk7IQYTRx3PxZlCeAy	AAAA	Acid Derrier	5	QZDA61866766
