participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.96632993-782a-40c1-b7ab-993b1fae49f4.txt	2	2	4	4	3	1	2	2	1	1	1	2	2	4	3	4	3	3	3	3	2	iat.2022-06-25-1123.data.96632993-782a-40c1-b7ab-993b1fae49f4.txt	5b6dada03ce3ab0001fd077c	628b85eadfa9f719427604ce	62b6d1bc914f2d27012cdbb3	2022-06-25-11-13	2022-06-25-11-23	10
s.27585af0-4f38-4388-bc68-a19887f76fd9.txt	1	2	4	4	4	2	2	2	1	1	2	2	2	4	3	3	3	3	2	2	2	iat.2022-06-25-1555.data.27585af0-4f38-4388-bc68-a19887f76fd9.txt	6107f8e71da90474ed188cb3	628b85eadfa9f719427604ce	62b710b86cef78c64258ca5c	2022-06-25-15-43	2022-06-25-15-55	12
s.d0315161-46c0-43c0-ae27-bf82c571298c.txt	1	4	5	5	5	1	2	3	1	1	1	1	1	5	4	3	3	3	3	4	3	iat.2022-06-25-1340.data.d0315161-46c0-43c0-ae27-bf82c571298c.txt	61720e04849f1568c2f3e999	628b85eadfa9f719427604ce	62b6f21c8b1ec4b7fec09283	2022-06-25-13-32	2022-06-25-13-40	8
s.615e6d67-714b-401f-9950-f0293e4affa5.txt	4	4	5	5	4	2	3	2	1	1	1	1	1	4	4	2	2	4	1	5	1	iat.2022-06-25-1118.data.615e6d67-714b-401f-9950-f0293e4affa5.txt	604a3c8ec261d2fa6ac242c3	628b85eadfa9f719427604ce	62b6d10575122265af0c5778	2022-06-25-11-10	2022-06-25-11-18	8
s.7c6f7806-2da5-43a4-b1df-1e368f5a727e.txt	1	1	5	3	3	1	1	1	1	1	1	1	2	5	5	3	3	3	3	3	3	iat.2022-06-26-0248.data.7c6f7806-2da5-43a4-b1df-1e368f5a727e.txt	609ab970bcff69957427445d	628b85eadfa9f719427604ce	62b7ab0add5226f1765def3f	2022-06-26-02-40	2022-06-26-02-48	8
s.55452d3a-d900-4295-9654-6b7d29977d89.txt	2	4	5	4	3	1	2	2	1	1	1	2	2	4	3	3	2	4	2	3	2	iat.2022-06-25-1233.data.55452d3a-d900-4295-9654-6b7d29977d89.txt	60f1881264ff3a7f211d186a	628b85eadfa9f719427604ce	62b6e24d16dbf17a07e691cd	2022-06-25-12-24	2022-06-25-12-33	9
s.d066ccb2-89a8-432e-a70c-176a7152495e.txt	3	3	4	4	4	1	1	4	1	1	1	2	2	5	4	2	3	3	3	4	2	iat.2022-06-25-1522.data.d066ccb2-89a8-432e-a70c-176a7152495e.txt	5f444f41d9255617e1ba10ff	628b85eadfa9f719427604ce	62b70a2fd95af21884eb059e	2022-06-25-15-14	2022-06-25-15-22	8
s.e5a758ea-e173-4c9a-8245-a7132e9df223.txt	2	3	5	5	2	1	2	3	1	1	1	1	2	5	5	2	2	2	3	4	2	iat.2022-06-28-1134.data.e5a758ea-e173-4c9a-8245-a7132e9df223.txt	608bb6544e29801f4cac1c2d	628b85eadfa9f719427604ce	62bac93c64b9c601e1501fcc	2022-06-28-11-26	2022-06-28-11-34	8
s.6597474b-4eb7-4d16-8072-0f52a7217baa.txt	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	1	1	5	3	3	3	iat.2022-06-26-0241.data.6597474b-4eb7-4d16-8072-0f52a7217baa.txt	60496d3990d324547105f959	628b85eadfa9f719427604ce	62b7a96e9d9944e1cc9b90ed	2022-06-26-02-33	2022-06-26-02-41	8
s.a4dc67c5-b1e1-436d-8ea5-d27979f6ba85.txt	1	4	5	5	4	1	1	1	1	1	1	1	1	4	4	4	3	4	3	3	2	iat.2022-06-25-1241.data.a4dc67c5-b1e1-436d-8ea5-d27979f6ba85.txt	5e68d8b2a042a7000d529490	628b85eadfa9f719427604ce	62b6e46311aeb77a852cdb8b	2022-06-25-12-33	2022-06-25-12-41	8
s.b2fd9404-308f-4626-ae83-046ae7067961.txt	1	4	5	4	4	1	1	2	1	1	1	2	2	4	5	2	2	4	2	4	1	iat.2022-06-27-1005.data.b2fd9404-308f-4626-ae83-046ae7067961.txt	5c4c53b95aa8dc00011b0dce	628b85eadfa9f719427604ce	62b96239a357aa808f170f27	2022-06-27-09-54	2022-06-27-10-05	11
s.60ef31ac-ee39-4011-80a5-a3dc5d0d19d0.txt	2	2	4	4	1	1	1	1	1	1	1	2	2	4	2	2	2	4	2	3	2	iat.2022-06-27-1008.data.60ef31ac-ee39-4011-80a5-a3dc5d0d19d0.txt	60b553fb5705a4355358afaf	628b85eadfa9f719427604ce	62b963a646e7cb61a52573fb	2022-06-27-10-00	2022-06-27-10-08	8
s.07a34638-3d07-445f-bcac-89c1f43b6edd.txt	1	2	4	2	1	1	3	2	2	2	1	2	2	4	3	3	2	4	2	2	2	iat.2022-06-25-1259.data.07a34638-3d07-445f-bcac-89c1f43b6edd.txt	60d9a7c0aebfc51577e97903	628b85eadfa9f719427604ce	62b6e75a32a21033d62cdbac	2022-06-25-12-45	2022-06-25-12-59	14
s.908ec736-6fbf-4b96-94c2-74d5124144dc.txt	4	4	5	5	5	2	4	4	1	1	1	1	1	4	4	5	2	5	1	5	2	iat.2022-06-26-1512.data.908ec736-6fbf-4b96-94c2-74d5124144dc.txt	615094c9a1ba0233a8c3ccc4	628b85eadfa9f719427604ce	62b859426c3f4425acb08dd9	2022-06-26-15-04	2022-06-26-15-12	8
s.7c211193-2004-445a-b9d6-7a1ffd26a2c0.txt	2	4	5	5	2	1	1	3	1	1	1	1	2	5	4	2	3	4	1	5	2	iat.2022-06-27-2232.data.7c211193-2004-445a-b9d6-7a1ffd26a2c0.txt	6113a568434313758954bb53	628b85eadfa9f719427604ce	62ba11f032c2fa8894dcdff7	2022-06-27-22-24	2022-06-27-22-32	8
s.fd019c0e-a2a0-4178-9ab4-1edb1e185805.txt	3	3	4	4	2	1	2	4	1	1	1	1	1	3	3	3	3	3	3	3	3	iat.2022-06-27-1143.data.fd019c0e-a2a0-4178-9ab4-1edb1e185805.txt	615da7549e575b94827b81ab	628b85eadfa9f719427604ce	62b978bbb4c0ef7844030071	2022-06-27-11-30	2022-06-27-11-43	13
s.dc612b3a-b719-4d1e-972d-f22506534b0e.txt	5	4	5	4	3	2	5	4	1	1	1	1	2	4	5	3	3	3	3	3	2	iat.2022-06-26-1741.data.dc612b3a-b719-4d1e-972d-f22506534b0e.txt	611fce73e0a46ebc8e4b90a5	628b85eadfa9f719427604ce	62b87c623f3a1ca338d922da	2022-06-26-17-33	2022-06-26-17-41	8
